accountid,year,commulative_bill,reading_jan,usage_jan,bill_jan,penalty_jan,totalbill_jan,reading_feb,usage_feb,bill_feb,penalty_feb,totalbill_feb,reading_mar,usage_mar,bill_mar,penalty_mar,totalbill_mar,reading_apr,usage_apr,bill_apr,penalty_apr,totalbill_apr,reading_may,usage_may,bill_may,penalty_may,totalbill_may,reading_jun,usage_jun,bill_jun,penalty_jun,totalbill_jun,reading_jul,usage_jul,bill_jul,penalty_jul,totalbill_jul,reading_aug,usage_aug,bill_aug,penalty_aug,totalbill_aug,reading_sept,usage_sept,bill_sept,penalty_sept,totalbill_sept,reading_oct,usage_oct,bill_oct,penalty_oct,totalbill_oct,reading_nov,usage_nov,bill_nov,penalty_nov,totalbill_nov,reading_dec,usage_dec,bill_dec,penalty_dec,totalbill_dec
0000000051-01-2021,2021,122.0,96.0,19.0,25.0,0.0,25.0,122.0,26.0,43.0,0.0,43.0,152.0,30.0,55.0,0.0,55.0,180.0,28.0,49.0,0.0,49.0,214.0,34.0,67.0,0.0,67.0,248.0,34.0,67.0,0.0,67.0,292.0,44.0,97.0,0.0,97.0,312.0,20.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000052-01-2021,2021,75.0,3313.0,19.0,25.0,0.0,25.0,3341.0,28.0,49.0,0.0,49.0,3368.0,27.0,46.0,0.0,46.0,3393.0,25.0,40.0,0.0,40.0,3405.0,12.0,25.0,0.0,25.0,3422.0,17.0,25.0,0.0,25.0,3432.0,10.0,25.0,0.0,25.0,3438.0,6.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000053-01-2021,2021,0.0,4155.0,0.0,0.0,0.0,0.0,4155.0,0.0,0.0,0.0,0.0,4155.0,0.0,0.0,0.0,0.0,4155.0,0.0,0.0,0.0,0.0,4155.0,0.0,0.0,0.0,0.0,4155.0,0.0,0.0,0.0,0.0,4155.0,0.0,0.0,0.0,0.0,4155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000054-01-2021,2021,43.0,5445.0,29.0,52.0,0.0,52.0,5489.0,44.0,97.0,0.0,97.0,5534.0,45.0,100.0,0.0,100.0,5597.0,63.0,154.0,0.0,154.0,5655.0,58.0,139.0,0.0,139.0,5693.0,38.0,79.0,0.0,79.0,5748.0,55.0,130.0,0.0,130.0,5774.0,26.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000055-01-2021,2021,0.0,6788.0,0.0,0.0,0.0,0.0,6788.0,0.0,0.0,0.0,0.0,6788.0,0.0,0.0,0.0,0.0,6788.0,0.0,0.0,0.0,0.0,6788.0,0.0,0.0,0.0,0.0,6788.0,0.0,0.0,0.0,0.0,6788.0,0.0,0.0,0.0,0.0,6788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000056-01-2021,2021,75.0,7683.0,19.0,25.0,0.0,25.0,7697.0,14.0,25.0,0.0,25.0,7714.0,17.0,25.0,0.0,25.0,7723.0,9.0,25.0,0.0,25.0,7738.0,15.0,25.0,0.0,25.0,7749.0,11.0,25.0,0.0,25.0,7759.0,10.0,25.0,0.0,25.0,7768.0,9.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000057-01-2021,2021,89.0,647.0,26.0,43.0,0.0,43.0,667.0,20.0,25.0,0.0,25.0,691.0,24.0,37.0,0.0,37.0,717.0,26.0,43.0,0.0,43.0,741.0,24.0,37.0,0.0,37.0,768.0,27.0,46.0,0.0,46.0,798.0,30.0,55.0,0.0,55.0,821.0,23.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000058-01-2021,2021,942.0,12763.0,55.0,130.0,0.0,130.0,12817.0,54.0,127.0,0.0,127.0,12878.0,61.0,148.0,0.0,148.0,12960.0,82.0,211.0,0.0,211.0,13040.0,80.0,205.0,0.0,205.0,13139.0,99.0,262.0,0.0,262.0,13259.0,120.0,325.0,0.0,325.0,13389.0,130.0,355.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000059-01-2021,2021,113.0,56.0,11.0,25.0,0.0,25.0,68.0,12.0,25.0,0.0,25.0,83.0,15.0,25.0,0.0,25.0,104.0,21.0,28.0,0.0,28.0,127.0,23.0,34.0,0.0,34.0,157.0,30.0,55.0,0.0,55.0,198.0,41.0,88.0,0.0,88.0,218.0,20.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000060-01-2021,2021,635.0,1487.0,325.0,940.0,0.0,940.0,1611.0,124.0,337.0,0.0,337.0,1737.0,126.0,343.0,0.0,343.0,1833.0,96.0,253.0,0.0,253.0,1943.0,110.0,295.0,0.0,295.0,2061.0,118.0,319.0,0.0,319.0,2091.0,30.0,55.0,0.0,55.0,2296.0,205.0,580.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000061-01-2021,2021,196.0,7404.0,13.0,25.0,0.0,25.0,7423.0,19.0,25.0,0.0,25.0,7448.0,25.0,40.0,0.0,40.0,7485.0,37.0,76.0,0.0,76.0,7525.0,40.0,85.0,0.0,85.0,7538.0,13.0,25.0,0.0,25.0,7570.0,32.0,61.0,0.0,61.0,7585.0,15.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000062-01-2021,2021,75.0,3676.0,5.0,25.0,0.0,25.0,3681.0,5.0,25.0,0.0,25.0,3690.0,9.0,25.0,0.0,25.0,3694.0,4.0,25.0,0.0,25.0,3699.0,5.0,25.0,0.0,25.0,3704.0,5.0,25.0,0.0,25.0,3709.0,5.0,25.0,0.0,25.0,3713.0,4.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000063-01-2021,2021,25.0,3100.0,2.0,25.0,0.0,25.0,3099.0,-1.0,0.0,0.0,0.0,3099.0,0.0,0.0,0.0,0.0,3109.0,10.0,25.0,0.0,25.0,3109.0,0.0,0.0,0.0,0.0,3112.0,3.0,25.0,0.0,25.0,3113.0,1.0,25.0,0.0,25.0,3114.0,1.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000064-01-2021,2021,88.0,5745.0,60.0,145.0,0.0,145.0,5795.0,50.0,115.0,0.0,115.0,5853.0,58.0,139.0,0.0,139.0,5897.0,44.0,97.0,0.0,97.0,5950.0,53.0,124.0,0.0,124.0,5983.0,33.0,64.0,0.0,64.0,6036.0,53.0,124.0,0.0,124.0,6077.0,41.0,88.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000065-01-2021,2021,199.0,5405.0,12.0,25.0,0.0,25.0,5419.0,14.0,25.0,0.0,25.0,5434.0,15.0,25.0,0.0,25.0,5449.0,15.0,25.0,0.0,25.0,5467.0,18.0,25.0,0.0,25.0,5484.0,17.0,25.0,0.0,25.0,5512.0,28.0,49.0,0.0,49.0,5526.0,14.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000066-01-2021,2021,130.0,8338.0,57.0,136.0,0.0,136.0,8384.0,46.0,103.0,0.0,103.0,8443.0,59.0,142.0,0.0,142.0,8489.0,46.0,103.0,0.0,103.0,8544.0,55.0,130.0,0.0,130.0,8600.0,56.0,133.0,0.0,133.0,8668.0,68.0,169.0,0.0,169.0,8723.0,55.0,130.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000067-01-2021,2021,50.0,2861.0,28.0,49.0,0.0,49.0,2895.0,34.0,67.0,0.0,67.0,2932.0,37.0,76.0,0.0,76.0,2999.0,67.0,166.0,0.0,166.0,3068.0,69.0,172.0,0.0,172.0,3091.0,23.0,34.0,0.0,34.0,3095.0,4.0,25.0,0.0,25.0,3108.0,13.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000068-01-2021,2021,259.0,5192.0,0.0,0.0,0.0,0.0,5291.0,99.0,262.0,0.0,262.0,5192.0,-99.0,0.0,0.0,0.0,5290.0,98.0,259.0,0.0,259.0,5290.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,0.0,5290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000069-01-2021,2021,0.0,5132.0,24.0,37.0,0.0,37.0,5139.0,7.0,25.0,0.0,25.0,5150.0,11.0,25.0,0.0,25.0,5164.0,14.0,25.0,0.0,25.0,5180.0,16.0,25.0,0.0,25.0,5164.0,-16.0,0.0,0.0,0.0,5164.0,0.0,0.0,0.0,0.0,5164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000070-01-2021,2021,0.0,4371.0,0.0,0.0,0.0,0.0,4421.0,50.0,115.0,0.0,115.0,4458.0,37.0,76.0,0.0,76.0,4482.0,24.0,37.0,0.0,37.0,4513.0,31.0,58.0,0.0,58.0,4547.0,34.0,67.0,0.0,67.0,4593.0,46.0,103.0,0.0,103.0,4510.0,-83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000071-01-2021,2021,27147.0,8958.0,25.0,40.0,0.0,40.0,8977.0,19.0,25.0,0.0,25.0,60.0,0.0,0.0,0.0,0.0,9032.0,8972.0,26881.0,0.0,26881.0,9059.0,27.0,46.0,0.0,46.0,9089.0,30.0,55.0,0.0,55.0,9119.0,30.0,55.0,0.0,55.0,9159.0,40.0,85.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000072-01-2021,2021,25.0,2047.0,12.0,25.0,0.0,25.0,2059.0,12.0,25.0,0.0,25.0,2073.0,14.0,25.0,0.0,25.0,2090.0,17.0,25.0,0.0,25.0,2105.0,15.0,25.0,0.0,25.0,2122.0,17.0,25.0,0.0,25.0,2140.0,18.0,25.0,0.0,25.0,2160.0,20.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000073-01-2021,2021,132.0,5863.0,24.0,37.0,0.0,37.0,5884.0,21.0,28.0,0.0,28.0,5909.0,25.0,40.0,0.0,40.0,5939.0,30.0,55.0,0.0,55.0,5974.0,35.0,70.0,0.0,70.0,5996.0,22.0,31.0,0.0,31.0,6025.0,29.0,52.0,0.0,52.0,6053.0,28.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000074-01-2021,2021,25.0,2080.0,33.0,64.0,0.0,64.0,2079.0,-1.0,0.0,0.0,0.0,2104.0,25.0,40.0,0.0,40.0,2114.0,10.0,25.0,0.0,25.0,2129.0,15.0,25.0,0.0,25.0,2147.0,18.0,25.0,0.0,25.0,2169.0,22.0,31.0,0.0,31.0,2187.0,18.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000075-01-2021,2021,50.0,1369.0,8.0,25.0,0.0,25.0,1376.0,7.0,25.0,0.0,25.0,1385.0,9.0,25.0,0.0,25.0,1401.0,16.0,25.0,0.0,25.0,1416.0,15.0,25.0,0.0,25.0,1426.0,10.0,25.0,0.0,25.0,1435.0,9.0,25.0,0.0,25.0,1439.0,4.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000076-01-2021,2021,302.0,6437.0,50.0,115.0,0.0,115.0,6495.0,58.0,139.0,0.0,139.0,6568.0,73.0,184.0,0.0,184.0,6626.0,58.0,139.0,0.0,139.0,6698.0,72.0,181.0,0.0,181.0,6770.0,72.0,181.0,0.0,181.0,6838.0,68.0,169.0,0.0,169.0,6894.0,56.0,133.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000077-01-2021,2021,75.0,2582.0,16.0,25.0,0.0,25.0,2593.0,11.0,25.0,0.0,25.0,2608.0,15.0,25.0,0.0,25.0,2623.0,15.0,25.0,0.0,25.0,2641.0,18.0,25.0,0.0,25.0,2657.0,16.0,25.0,0.0,25.0,2671.0,14.0,25.0,0.0,25.0,2685.0,14.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000078-01-2021,2021,487.0,3791.0,47.0,106.0,0.0,106.0,3813.0,22.0,31.0,0.0,31.0,3864.0,51.0,118.0,0.0,118.0,3903.0,39.0,82.0,0.0,82.0,3964.0,61.0,148.0,0.0,148.0,4026.0,62.0,151.0,0.0,151.0,4074.0,48.0,109.0,0.0,109.0,4112.0,38.0,79.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000079-01-2021,2021,116.0,2286.0,20.0,25.0,0.0,25.0,2311.0,25.0,40.0,0.0,40.0,2328.0,17.0,25.0,0.0,25.0,2360.0,32.0,61.0,0.0,61.0,2390.0,30.0,55.0,0.0,55.0,2414.0,24.0,37.0,0.0,37.0,2441.0,27.0,46.0,0.0,46.0,2476.0,35.0,70.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000080-01-2021,2021,0.0,569.0,0.0,0.0,0.0,0.0,569.0,0.0,0.0,0.0,0.0,569.0,0.0,0.0,0.0,0.0,569.0,0.0,0.0,0.0,0.0,569.0,0.0,0.0,0.0,0.0,569.0,0.0,0.0,0.0,0.0,569.0,0.0,0.0,0.0,0.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000081-01-2021,2021,82.0,5646.0,37.0,76.0,0.0,76.0,5661.0,15.0,25.0,0.0,25.0,5681.0,20.0,25.0,0.0,25.0,5756.0,75.0,190.0,0.0,190.0,5833.0,77.0,196.0,0.0,196.0,5826.0,0.0,0.0,0.0,0.0,5842.0,16.0,25.0,0.0,25.0,5881.0,39.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000082-01-2021,2021,193.0,7474.0,62.0,151.0,0.0,151.0,7525.0,51.0,118.0,0.0,118.0,7535.0,10.0,25.0,0.0,25.0,7619.0,84.0,217.0,0.0,217.0,7659.0,40.0,85.0,0.0,85.0,7707.0,48.0,109.0,0.0,109.0,7745.0,38.0,79.0,0.0,79.0,7821.0,76.0,193.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000083-01-2021,2021,410.0,3720.0,0.0,0.0,0.0,0.0,3720.0,0.0,0.0,0.0,0.0,3720.0,0.0,0.0,0.0,0.0,3720.0,0.0,0.0,0.0,0.0,3720.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,311.0,138.0,379.0,0.0,379.0,333.0,22.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000084-01-2021,2021,943.0,9713.0,75.0,190.0,0.0,190.0,9770.0,57.0,136.0,0.0,136.0,9830.0,60.0,145.0,0.0,145.0,9916.0,86.0,223.0,0.0,223.0,9999.0,83.0,214.0,0.0,214.0,10089.0,90.0,235.0,0.0,235.0,10179.0,90.0,235.0,0.0,235.0,10277.0,98.0,259.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000085-01-2021,2021,50.0,3455.0,23.0,34.0,0.0,34.0,3473.0,18.0,25.0,0.0,25.0,3496.0,23.0,34.0,0.0,34.0,3529.0,33.0,64.0,0.0,64.0,3552.0,23.0,34.0,0.0,34.0,3573.0,21.0,28.0,0.0,28.0,3593.0,20.0,25.0,0.0,25.0,3612.0,19.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000086-01-2021,2021,206.0,3622.0,67.0,166.0,0.0,166.0,3634.0,12.0,25.0,0.0,25.0,3664.0,30.0,55.0,0.0,55.0,3668.0,4.0,25.0,0.0,25.0,3715.0,47.0,106.0,0.0,106.0,3750.0,35.0,70.0,0.0,70.0,3822.0,72.0,181.0,0.0,181.0,3841.0,19.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000087-01-2021,2021,1044.0,7854.0,67.0,166.0,0.0,166.0,7925.0,71.0,178.0,0.0,178.0,7992.0,67.0,166.0,0.0,166.0,8029.0,37.0,76.0,0.0,76.0,8069.0,40.0,85.0,0.0,85.0,8105.0,36.0,73.0,0.0,73.0,8150.0,45.0,100.0,0.0,100.0,8184.0,34.0,67.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000088-01-2021,2021,0.0,1148.0,0.0,0.0,0.0,0.0,1148.0,0.0,0.0,0.0,0.0,1148.0,0.0,0.0,0.0,0.0,1148.0,0.0,0.0,0.0,0.0,1148.0,0.0,0.0,0.0,0.0,1148.0,0.0,0.0,0.0,0.0,1148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000089-01-2021,2021,275.0,2738.0,10.0,25.0,0.0,25.0,2747.0,9.0,25.0,0.0,25.0,2756.0,9.0,25.0,0.0,25.0,2761.0,5.0,25.0,0.0,25.0,2771.0,10.0,25.0,0.0,25.0,2779.0,8.0,25.0,0.0,25.0,2785.0,6.0,25.0,0.0,25.0,2789.0,4.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000090-01-2021,2021,50.0,8128.0,27.0,46.0,0.0,46.0,8137.0,9.0,25.0,0.0,25.0,8150.0,13.0,25.0,0.0,25.0,8166.0,16.0,25.0,0.0,25.0,8178.0,12.0,25.0,0.0,25.0,8191.0,13.0,25.0,0.0,25.0,8210.0,19.0,25.0,0.0,25.0,8228.0,18.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000091-01-2021,2021,90.0,266.0,29.0,52.0,0.0,52.0,289.0,23.0,34.0,0.0,34.0,314.0,25.0,40.0,0.0,40.0,363.0,49.0,112.0,0.0,112.0,415.0,52.0,121.0,0.0,121.0,440.0,25.0,40.0,0.0,40.0,442.0,2.0,25.0,0.0,25.0,443.0,1.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000092-01-2021,2021,25.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0,25.0,0.0,25.0,7.0,1.0,25.0,0.0,25.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,1.0,25.0,0.0,25.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000093-01-2021,2021,25.0,6975.0,73.0,184.0,0.0,184.0,7001.0,26.0,43.0,0.0,43.0,7031.0,30.0,55.0,0.0,55.0,7057.0,26.0,43.0,0.0,43.0,7077.0,20.0,25.0,0.0,25.0,7099.0,22.0,31.0,0.0,31.0,7109.0,10.0,25.0,0.0,25.0,7110.0,1.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000094-01-2021,2021,1185.0,789.0,49.0,112.0,0.0,112.0,836.0,47.0,106.0,0.0,106.0,886.0,50.0,115.0,0.0,115.0,1000.0,114.0,307.0,0.0,307.0,1100.0,100.0,265.0,0.0,265.0,1259.0,159.0,442.0,0.0,442.0,1386.0,127.0,346.0,0.0,346.0,1530.0,144.0,397.0,0.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000095-01-2021,2021,240.0,5965.0,15.0,25.0,0.0,25.0,5979.0,14.0,25.0,0.0,25.0,5999.0,20.0,25.0,0.0,25.0,6008.0,9.0,25.0,0.0,25.0,6018.0,10.0,25.0,0.0,25.0,6061.0,43.0,94.0,0.0,94.0,6113.0,52.0,121.0,0.0,121.0,6132.0,19.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000096-01-2021,2021,0.0,4933.0,5.0,25.0,0.0,25.0,4936.0,3.0,25.0,0.0,25.0,4944.0,8.0,25.0,0.0,25.0,4939.0,-5.0,0.0,0.0,0.0,4939.0,0.0,0.0,0.0,0.0,4939.0,0.0,0.0,0.0,0.0,4939.0,0.0,0.0,0.0,0.0,4939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000097-01-2021,2021,427.0,9542.0,121.0,328.0,0.0,328.0,9635.0,93.0,244.0,0.0,244.0,9779.0,144.0,397.0,0.0,397.0,9877.0,98.0,259.0,0.0,259.0,10008.0,131.0,358.0,0.0,358.0,10021.0,13.0,25.0,0.0,25.0,10054.0,33.0,64.0,0.0,64.0,10208.0,154.0,427.0,0.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000098-01-2021,2021,0.0,8752.0,30.0,55.0,0.0,55.0,8779.0,27.0,46.0,0.0,46.0,8810.0,31.0,58.0,0.0,58.0,9019.0,209.0,592.0,0.0,592.0,9229.0,210.0,595.0,0.0,595.0,9269.0,40.0,85.0,0.0,85.0,9338.0,69.0,172.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000099-01-2021,2021,25.0,504.0,11.0,25.0,0.0,25.0,517.0,13.0,25.0,0.0,25.0,528.0,11.0,25.0,0.0,25.0,541.0,13.0,25.0,0.0,25.0,556.0,15.0,25.0,0.0,25.0,573.0,17.0,25.0,0.0,25.0,592.0,19.0,25.0,0.0,25.0,610.0,18.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000100-01-2021,2021,174.0,3039.0,49.0,112.0,0.0,112.0,3059.0,20.0,25.0,0.0,25.0,3080.0,21.0,28.0,0.0,28.0,3101.0,21.0,28.0,0.0,28.0,3121.0,20.0,25.0,0.0,25.0,3144.0,23.0,34.0,0.0,34.0,3194.0,50.0,115.0,0.0,115.0,3213.0,19.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000101-01-2021,2021,110.0,382.0,17.0,25.0,0.0,25.0,401.0,19.0,25.0,0.0,25.0,424.0,23.0,34.0,0.0,34.0,445.0,21.0,28.0,0.0,28.0,464.0,19.0,25.0,0.0,25.0,488.0,24.0,37.0,0.0,37.0,525.0,37.0,76.0,0.0,76.0,548.0,23.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
